,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
1366,1366,29.0,0.6421550512313843,"[(1, 0.034620445), (9, 0.054485675), (10, 0.06341162), (11, 0.05843495), (16, 0.11012631), (22, 0.012739634), (26, 0.018333282), (29, 0.64215505)]"
1367,1367,19.0,0.5788914561271667,"[(1, 0.036414508), (3, 0.13512218), (9, 0.065907754), (15, 0.13250972), (18, 0.040466316), (19, 0.57889146)]"
1368,1368,13.0,0.3898331820964813,"[(0, 0.09952171), (3, 0.065121196), (5, 0.057892893), (9, 0.053120125), (13, 0.38983318), (19, 0.10624852), (21, 0.012552344), (28, 0.20813297)]"
1369,1369,10.0,0.8994312286376953,"[(10, 0.8994312), (11, 0.024488539), (20, 0.039325945), (22, 0.029977435)]"
1370,1370,13.0,0.381512314081192,"[(1, 0.010381669), (4, 0.20390493), (12, 0.035233505), (13, 0.3815123), (16, 0.07182723), (17, 0.0639637), (25, 0.15922533), (28, 0.06820982)]"
1371,1371,22.0,0.4822448492050171,"[(2, 0.35420233), (21, 0.15062645), (22, 0.48224488)]"
1372,1372,15.0,0.8258130550384521,"[(7, 0.012807769), (15, 0.82581306), (16, 0.059824467), (27, 0.093369305)]"
1373,1373,2.0,0.3619939982891083,"[(2, 0.361994), (14, 0.20949177), (21, 0.13929492), (23, 0.2216259), (26, 0.05810733)]"
1374,1374,14.0,0.31871557235717773,"[(3, 0.15203913), (5, 0.17981891), (11, 0.013081492), (13, 0.19214436), (14, 0.31871557), (22, 0.103266835), (24, 0.013965528), (29, 0.010966155)]"
1375,1375,17.0,0.49209949374198914,"[(3, 0.06497046), (8, 0.43353838), (17, 0.49209946)]"
1376,1376,25.0,0.3955237865447998,"[(1, 0.38591117), (12, 0.072630405), (15, 0.01090533), (17, 0.106096596), (19, 0.0139016155), (25, 0.3955238)]"
1377,1377,25.0,0.9355224967002869,"[(9, 0.056755323), (25, 0.9355225)]"
1378,1378,5.0,0.9556434750556946,"[(5, 0.95564353), (14, 0.036299564)]"
1379,1379,16.0,0.38162440061569214,"[(12, 0.22027366), (16, 0.3816244), (19, 0.07604647), (20, 0.037592083), (25, 0.2189855), (28, 0.056959923)]"
1380,1380,22.0,0.5608051419258118,"[(22, 0.56080514), (26, 0.43029478)]"
1381,1381,26.0,0.4506642818450928,"[(1, 0.010985117), (5, 0.40987328), (8, 0.014305237), (9, 0.03913187), (11, 0.017829802), (18, 0.010814619), (22, 0.031850353), (26, 0.45066428)]"
1382,1382,25.0,0.18427486717700958,"[(0, 0.1579692), (1, 0.01171222), (2, 0.075224005), (6, 0.037170384), (10, 0.10089191), (14, 0.012076478), (15, 0.15442684), (19, 0.14117499), (25, 0.18427487), (26, 0.06587086), (29, 0.05215336)]"
1383,1383,12.0,0.37387368083000183,"[(0, 0.05018357), (11, 0.30778265), (12, 0.37387368), (17, 0.25882164)]"
1384,1384,13.0,0.9880573749542236,"[(13, 0.98805743)]"
1385,1385,29.0,0.6449134349822998,"[(2, 0.15926953), (3, 0.054216832), (14, 0.12449482), (29, 0.64491343)]"
1386,1386,10.0,0.3900381624698639,"[(7, 0.05509891), (10, 0.39003816), (11, 0.120956115), (18, 0.03807539), (21, 0.3840669)]"
1387,1387,13.0,0.8172860145568848,"[(3, 0.011310862), (13, 0.817286), (15, 0.1618037)]"
1388,1388,2.0,0.2852689027786255,"[(2, 0.2852689), (6, 0.05607685), (13, 0.04261479), (22, 0.028506994), (23, 0.043071378), (25, 0.06820172), (26, 0.27428004), (29, 0.18532412)]"
1389,1389,10.0,0.7900242805480957,"[(10, 0.7900243), (19, 0.20082225)]"
1390,1390,25.0,0.681252658367157,"[(4, 0.31017876), (25, 0.68125266)]"
1391,1391,10.0,0.5769168734550476,"[(8, 0.098806806), (10, 0.5769169), (13, 0.13373049), (21, 0.07683366), (26, 0.10598873)]"
1392,1392,11.0,0.9883464574813843,"[(11, 0.98834646)]"
1393,1393,11.0,0.37218981981277466,"[(11, 0.37218982), (16, 0.08404169), (22, 0.19906299), (26, 0.3363589)]"
1394,1394,26.0,0.793613612651825,"[(3, 0.15762456), (13, 0.03179559), (26, 0.7936136)]"
1395,1395,13.0,0.9869222044944763,"[(13, 0.98692214)]"
1396,1396,13.0,0.7208437323570251,"[(6, 0.016201336), (13, 0.72084373), (16, 0.13609992), (17, 0.10558941), (28, 0.012734102)]"
1397,1397,5.0,0.2887791693210602,"[(5, 0.28877917), (9, 0.19399194), (15, 0.09097588), (17, 0.17196034), (20, 0.096968666), (27, 0.019266782), (29, 0.115944736)]"
1398,1398,5.0,0.37217003107070923,"[(5, 0.37217003), (7, 0.13787426), (9, 0.026195858), (14, 0.1310467), (20, 0.2873089), (28, 0.03738845)]"
1399,1399,16.0,0.9091796875,"[(1, 0.082624614), (16, 0.90917975)]"
1400,1400,3.0,0.332217812538147,"[(3, 0.3322178), (9, 0.04635688), (11, 0.18482362), (16, 0.039503165), (17, 0.081216246), (21, 0.08882747), (22, 0.03767517), (27, 0.18218055)]"
1401,1401,19.0,0.6556536555290222,"[(15, 0.0520097), (19, 0.65565366), (20, 0.06597117), (25, 0.047247972), (28, 0.049161945), (29, 0.116589814)]"
1402,1402,7.0,0.6319173574447632,"[(7, 0.63191736), (13, 0.2468859), (18, 0.112449676)]"
1403,1403,12.0,0.3326440155506134,"[(1, 0.0161548), (12, 0.33264402), (13, 0.018149301), (15, 0.058062017), (19, 0.31434083), (27, 0.0462707), (28, 0.20713374)]"
1404,1404,15.0,0.4626491963863373,"[(0, 0.22084557), (10, 0.04708765), (14, 0.037966248), (15, 0.46264917), (16, 0.02847973), (23, 0.02958331), (25, 0.16634375)]"
1405,1405,13.0,0.6699404716491699,"[(10, 0.011514634), (13, 0.6699405), (16, 0.2966082), (21, 0.012694535)]"
1406,1406,8.0,0.8502041697502136,"[(3, 0.05323835), (4, 0.020997096), (6, 0.014389564), (8, 0.85020417), (17, 0.02047276), (25, 0.026173064)]"
1407,1407,10.0,0.4129261374473572,"[(10, 0.41292614), (12, 0.36123896), (13, 0.011947721), (19, 0.041691385), (21, 0.16487046)]"
1408,1408,5.0,0.42345762252807617,"[(5, 0.42345762), (6, 0.030072572), (9, 0.04694617), (11, 0.08514125), (17, 0.40210125)]"
1409,1409,2.0,0.83054518699646,"[(1, 0.16095828), (2, 0.8305452)]"
1410,1410,5.0,0.41772598028182983,"[(0, 0.35630113), (1, 0.013036678), (5, 0.41772598), (9, 0.08198409), (18, 0.12124791)]"
1411,1411,5.0,0.8449689745903015,"[(5, 0.844969), (15, 0.062076256), (18, 0.05042951), (20, 0.034907628)]"
1412,1412,15.0,0.3443089425563812,"[(0, 0.029458521), (12, 0.26725426), (15, 0.34430894), (17, 0.3019184), (19, 0.044143684)]"
1413,1413,17.0,0.3085527718067169,"[(14, 0.067805715), (15, 0.190892), (17, 0.30855277), (19, 0.1404048), (25, 0.12115315), (26, 0.026199989), (27, 0.11279796), (29, 0.025326429)]"
1414,1414,24.0,0.7064071893692017,"[(0, 0.045134), (10, 0.18000719), (17, 0.049573816), (18, 0.010694889), (24, 0.7064072)]"
1415,1415,24.0,0.656158447265625,"[(10, 0.046858966), (17, 0.28805918), (24, 0.65615845)]"
1416,1416,16.0,0.43629392981529236,"[(3, 0.08357508), (11, 0.039243158), (12, 0.17083749), (13, 0.20180845), (16, 0.43629396), (19, 0.028197238), (24, 0.031100083)]"
1417,1417,2.0,0.44172149896621704,"[(2, 0.4417215), (13, 0.09434381), (22, 0.21144), (23, 0.23726074)]"
1418,1418,2.0,0.7241911292076111,"[(2, 0.7241911), (3, 0.033639923), (13, 0.2372202)]"
1419,1419,22.0,0.5528528094291687,"[(2, 0.18355308), (5, 0.099873625), (15, 0.03614677), (18, 0.074946865), (22, 0.5528528), (24, 0.043990158)]"
1420,1420,29.0,0.315604567527771,"[(1, 0.07924822), (8, 0.037448484), (9, 0.040319543), (10, 0.10050136), (12, 0.07707452), (13, 0.08380611), (16, 0.036502432), (19, 0.02221318), (22, 0.20124015), (29, 0.31560457)]"
1421,1421,13.0,0.3942755460739136,"[(3, 0.06728019), (10, 0.012049967), (12, 0.37747586), (13, 0.39427555), (15, 0.123059146), (20, 0.021751499)]"
1422,1422,7.0,0.4127565920352936,"[(3, 0.17486611), (5, 0.26489857), (7, 0.4127566), (11, 0.064424515), (16, 0.018854935), (22, 0.01575077), (29, 0.041469328)]"
1423,1423,19.0,0.6056855916976929,"[(4, 0.017982611), (12, 0.036466066), (13, 0.14679351), (16, 0.18114774), (19, 0.6056856)]"
1424,1424,13.0,0.8456682562828064,"[(13, 0.84566826), (17, 0.14489152)]"
1425,1425,11.0,0.492805540561676,"[(11, 0.49280554), (12, 0.057318877), (21, 0.022027522), (27, 0.21206823), (28, 0.20812276)]"
1426,1426,22.0,0.909835696220398,"[(3, 0.071589276), (17, 0.010600765), (22, 0.90983564)]"
1427,1427,1.0,0.5859290957450867,"[(0, 0.013136085), (1, 0.5859291), (2, 0.10400357), (3, 0.07089853), (11, 0.08618526), (21, 0.073422804), (28, 0.060816117)]"
1428,1428,3.0,0.7049323916435242,"[(2, 0.024941906), (3, 0.7049324), (4, 0.03072151), (5, 0.04182735), (19, 0.093333855), (26, 0.09671675)]"
1429,1429,22.0,0.3861273527145386,"[(5, 0.3405161), (14, 0.036991987), (17, 0.21620129), (21, 0.0111732865), (22, 0.38612735)]"
1430,1430,1.0,0.36763787269592285,"[(0, 0.2928218), (1, 0.36763787), (6, 0.011450202), (8, 0.015376381), (10, 0.031951617), (16, 0.10279174), (20, 0.016555352), (28, 0.15339933)]"
1431,1431,21.0,0.9369782209396362,"[(21, 0.9369782), (27, 0.048655476)]"
1432,1432,15.0,0.4065485894680023,"[(9, 0.2345895), (11, 0.34993872), (15, 0.4065486)]"
1433,1433,14.0,0.2254728227853775,"[(1, 0.13822488), (5, 0.12643455), (7, 0.15816481), (11, 0.09764576), (14, 0.22547281), (24, 0.023592513), (27, 0.21568272)]"
1434,1434,7.0,0.9491058588027954,"[(3, 0.018280463), (7, 0.9491059), (21, 0.0147752), (25, 0.010613046)]"
1435,1435,26.0,0.22175365686416626,"[(1, 0.033666812), (3, 0.15440993), (5, 0.09298347), (9, 0.19978292), (14, 0.04024665), (15, 0.037964854), (18, 0.04401369), (22, 0.08235884), (26, 0.22175366), (29, 0.08600649)]"
1436,1436,14.0,0.4548969864845276,"[(7, 0.081051126), (11, 0.20176773), (14, 0.454897), (21, 0.03273047), (26, 0.21996519)]"
1437,1437,7.0,0.6582955121994019,"[(3, 0.17874657), (7, 0.6582955), (11, 0.042148363), (14, 0.10704669)]"
1438,1438,23.0,0.5231632590293884,"[(5, 0.045144465), (19, 0.10764888), (23, 0.52316326), (25, 0.30270997), (27, 0.014705134)]"
1439,1439,18.0,0.2990839183330536,"[(3, 0.06927971), (6, 0.021280799), (7, 0.09015092), (11, 0.21447858), (16, 0.11957304), (18, 0.29908392), (22, 0.17080063)]"
1440,1440,16.0,0.9231518507003784,"[(15, 0.053479806), (16, 0.92315185)]"
1441,1441,11.0,0.8380680084228516,"[(0, 0.112313315), (11, 0.838068), (24, 0.016733991), (25, 0.01840344)]"
1442,1442,27.0,0.4161212742328644,"[(11, 0.16706546), (14, 0.012729074), (16, 0.013192371), (20, 0.24024133), (25, 0.14438778), (27, 0.41612127)]"
1443,1443,14.0,0.432916522026062,"[(5, 0.12648584), (7, 0.3589801), (11, 0.050668616), (14, 0.43291652), (21, 0.017712068)]"
1444,1444,11.0,0.39622190594673157,"[(10, 0.097862735), (11, 0.3962219), (12, 0.3419118), (29, 0.14725542)]"
1445,1445,15.0,0.7821762561798096,"[(11, 0.19035129), (15, 0.78217626)]"
1446,1446,11.0,0.42341798543930054,"[(11, 0.423418), (16, 0.15606804), (20, 0.045351025), (21, 0.2475845), (26, 0.096649475)]"
1447,1447,17.0,0.3867453336715698,"[(0, 0.019562759), (10, 0.05387379), (12, 0.3317643), (15, 0.027323637), (17, 0.38674533), (18, 0.03715744), (21, 0.040671755), (22, 0.09000211)]"
1448,1448,17.0,0.6449876427650452,"[(3, 0.010260535), (5, 0.034022585), (10, 0.2440508), (12, 0.048639372), (17, 0.64498764), (20, 0.0108770225)]"
1449,1449,18.0,0.5441436171531677,"[(7, 0.33337253), (18, 0.5441436), (24, 0.093663484), (27, 0.015661037)]"
1450,1450,17.0,0.4877358675003052,"[(1, 0.2616576), (17, 0.48773584), (21, 0.039118014), (28, 0.20290095)]"
1451,1451,24.0,0.5497186779975891,"[(5, 0.37115574), (24, 0.5497187), (28, 0.06812333)]"
1452,1452,23.0,0.3282446265220642,"[(9, 0.09992875), (19, 0.2291953), (22, 0.03291153), (23, 0.32824463), (24, 0.11763775), (28, 0.1815419)]"
1453,1453,8.0,0.6413004994392395,"[(3, 0.30910414), (8, 0.6413005), (10, 0.025402172), (28, 0.01714062)]"
1454,1454,16.0,0.6499009728431702,"[(1, 0.011988381), (2, 0.27012953), (16, 0.649901), (23, 0.05272153)]"
1455,1455,29.0,0.43960216641426086,"[(3, 0.12715088), (5, 0.34954745), (15, 0.027554097), (16, 0.01967081), (20, 0.02164026), (29, 0.43960217)]"
1456,1456,27.0,0.25585973262786865,"[(3, 0.19210303), (15, 0.24118243), (21, 0.24954452), (24, 0.044037562), (27, 0.25585973)]"
1457,1457,7.0,0.2627926170825958,"[(0, 0.038949344), (5, 0.12563694), (7, 0.26279262), (8, 0.20404305), (11, 0.24003087), (21, 0.057605404), (29, 0.06538043)]"
1458,1458,5.0,0.3395412564277649,"[(1, 0.049699757), (5, 0.33954126), (8, 0.027949218), (9, 0.09271203), (15, 0.3109003), (17, 0.03639514), (18, 0.021875978), (29, 0.11137994)]"
1459,1459,0.0,0.6566610336303711,"[(0, 0.65666103), (1, 0.25217605), (11, 0.026937667), (17, 0.047167785)]"
1460,1460,10.0,0.8390746116638184,"[(2, 0.10936792), (10, 0.8390746), (13, 0.011026236), (14, 0.033953466)]"
1461,1461,25.0,0.35566380620002747,"[(0, 0.3114213), (3, 0.082101025), (5, 0.07183519), (10, 0.024194943), (17, 0.106899776), (19, 0.015617561), (21, 0.014864867), (24, 0.010776546), (25, 0.3556638)]"
1462,1462,11.0,0.6813699007034302,"[(9, 0.024518024), (11, 0.6813699), (15, 0.17547213), (23, 0.010335502), (27, 0.09300646)]"
1463,1463,5.0,0.9894704222679138,"[(5, 0.98947036)]"
1464,1464,8.0,0.4256210923194885,"[(1, 0.055924248), (2, 0.1762892), (5, 0.10151445), (8, 0.4256211), (16, 0.10590381), (18, 0.059364412), (24, 0.06851262)]"
1465,1465,15.0,0.5196767449378967,"[(12, 0.047662076), (15, 0.51967674), (17, 0.33306915), (19, 0.06229918), (21, 0.015679492)]"
1466,1466,25.0,0.6228978633880615,"[(3, 0.015149868), (8, 0.2907918), (17, 0.035890296), (25, 0.62289786), (26, 0.02864955)]"
1467,1467,13.0,0.534055769443512,"[(13, 0.53405577), (17, 0.2340637), (21, 0.21485433)]"
1468,1468,18.0,0.42247268557548523,"[(5, 0.15852216), (15, 0.22922733), (18, 0.4224727), (20, 0.083651446), (28, 0.09607793)]"
1469,1469,24.0,0.8042384386062622,"[(3, 0.18742178), (24, 0.80423844)]"
1470,1470,22.0,0.49760982394218445,"[(1, 0.17551287), (8, 0.019300982), (11, 0.25948), (18, 0.042094562), (22, 0.49760982)]"
1471,1471,3.0,0.38819149136543274,"[(0, 0.12758332), (3, 0.3881915), (9, 0.20926104), (10, 0.15687631), (12, 0.06011398), (13, 0.034000672), (25, 0.018478302)]"
1472,1472,24.0,0.5142149329185486,"[(4, 0.13662483), (5, 0.32541835), (17, 0.012893532), (24, 0.51421493)]"
1473,1473,14.0,0.5107572078704834,"[(1, 0.101318404), (3, 0.15368769), (8, 0.22278607), (14, 0.5107572)]"
1474,1474,3.0,0.3947458863258362,"[(3, 0.3947459), (4, 0.021323105), (5, 0.10061119), (11, 0.17729175), (13, 0.07899758), (24, 0.21747811)]"
1475,1475,26.0,0.43342480063438416,"[(12, 0.35264373), (19, 0.16540357), (25, 0.034453582), (26, 0.43342477)]"
1476,1476,19.0,0.5450172424316406,"[(4, 0.030825924), (12, 0.26587138), (19, 0.54501724), (26, 0.15226196)]"
1477,1477,15.0,0.2947314977645874,"[(5, 0.14916237), (7, 0.2637015), (15, 0.2947315), (21, 0.06484789), (24, 0.21795253)]"
1478,1478,12.0,0.4073716700077057,"[(7, 0.12513816), (12, 0.40737167), (13, 0.03975741), (16, 0.1750262), (19, 0.23036043), (24, 0.017173178)]"
1479,1479,21.0,0.4154863655567169,"[(0, 0.021490011), (5, 0.22518389), (7, 0.017283147), (10, 0.1264068), (21, 0.41548637), (22, 0.18286167)]"
1480,1480,22.0,0.5901067852973938,"[(1, 0.04259295), (5, 0.22417541), (7, 0.022876902), (14, 0.07349119), (18, 0.028950928), (22, 0.5901068)]"
1481,1481,17.0,0.26346254348754883,"[(1, 0.25999695), (5, 0.20997635), (17, 0.26346254), (22, 0.056618664), (24, 0.10785858), (27, 0.08993336)]"
1482,1482,10.0,0.5958541035652161,"[(0, 0.0913967), (1, 0.021765955), (7, 0.039300837), (9, 0.028257653), (10, 0.5958541), (24, 0.21180728)]"
1483,1483,0.0,0.24994252622127533,"[(0, 0.24994253), (1, 0.03929259), (5, 0.15422483), (7, 0.1338113), (10, 0.0356939), (14, 0.17494708), (26, 0.19861084)]"
1484,1484,14.0,0.6149967312812805,"[(3, 0.079371385), (5, 0.10046021), (7, 0.04252257), (14, 0.61499673), (18, 0.15377393)]"
1485,1485,14.0,0.3831227719783783,"[(0, 0.016665343), (1, 0.28855893), (3, 0.065927155), (5, 0.1143662), (11, 0.038344868), (14, 0.38312277), (15, 0.014326967), (18, 0.06901926)]"
1486,1486,24.0,0.7021253705024719,"[(0, 0.2864777), (24, 0.7021254)]"
1487,1487,12.0,0.45699477195739746,"[(3, 0.04565712), (12, 0.45699477), (15, 0.01414648), (23, 0.3334075), (25, 0.051153015), (28, 0.09001305)]"
1488,1488,19.0,0.20735229551792145,"[(9, 0.20107177), (13, 0.04005175), (16, 0.12990701), (17, 0.11124269), (19, 0.2073523), (25, 0.16239971), (27, 0.083306395), (29, 0.05838324)]"
1489,1489,8.0,0.4343472123146057,"[(0, 0.08463863), (2, 0.019942047), (3, 0.087831266), (4, 0.035820667), (5, 0.05488884), (7, 0.021104433), (8, 0.4343472), (9, 0.03597964), (21, 0.12357612), (28, 0.09585565)]"
1490,1490,20.0,0.7750774621963501,"[(2, 0.05177103), (12, 0.02983349), (13, 0.03567566), (20, 0.77507746), (27, 0.10196519)]"
1491,1491,11.0,0.5563828945159912,"[(11, 0.5563829), (16, 0.03965489), (20, 0.24167103), (27, 0.15370086)]"
1492,1492,25.0,0.9000510573387146,"[(3, 0.018462043), (16, 0.016634302), (17, 0.049960304), (25, 0.90005106)]"
1493,1493,17.0,0.9927286505699158,"[(17, 0.99272865)]"
1494,1494,13.0,0.2966516315937042,"[(1, 0.27300808), (4, 0.08226657), (5, 0.06131286), (12, 0.012667383), (13, 0.29665163), (19, 0.106704295), (23, 0.10736031), (24, 0.0554043)]"
1495,1495,4.0,0.45807063579559326,"[(1, 0.1046964), (4, 0.4580706), (8, 0.010938244), (12, 0.13902016), (13, 0.032423355), (17, 0.24971929)]"
1496,1496,26.0,0.3501409888267517,"[(7, 0.05500434), (11, 0.132037), (14, 0.2980694), (16, 0.055921808), (18, 0.08974106), (26, 0.350141)]"
1497,1497,26.0,0.39369744062423706,"[(11, 0.2507016), (14, 0.34058014), (26, 0.39369744)]"
1498,1498,24.0,0.4585803747177124,"[(2, 0.03578821), (6, 0.25556755), (10, 0.22843142), (14, 0.0122589655), (24, 0.45858037)]"
1499,1499,24.0,0.6051372289657593,"[(6, 0.02658693), (10, 0.14537922), (22, 0.102831066), (24, 0.6051372), (25, 0.043426506), (29, 0.06708669)]"
1500,1500,22.0,0.7907876968383789,"[(5, 0.10096045), (21, 0.097897284), (22, 0.7907877)]"
1501,1501,21.0,0.44199681282043457,"[(0, 0.074255414), (4, 0.08034599), (5, 0.22237457), (15, 0.17276697), (21, 0.4419968)]"
1502,1502,28.0,0.6230670213699341,"[(12, 0.12578465), (15, 0.060124367), (16, 0.030306077), (23, 0.075485796), (28, 0.623067), (29, 0.07774922)]"
1503,1503,14.0,0.7594612836837769,"[(3, 0.10870048), (5, 0.11071203), (7, 0.012364584), (14, 0.7594613)]"
1504,1504,4.0,0.44382044672966003,"[(4, 0.44382045), (5, 0.02618498), (11, 0.11980275), (12, 0.1294154), (15, 0.023925994), (28, 0.24795221)]"
1505,1505,21.0,0.8414144515991211,"[(21, 0.84141445), (27, 0.1477268)]"
1506,1506,12.0,0.5666185021400452,"[(2, 0.077569924), (7, 0.051155943), (12, 0.5666185), (13, 0.20570378), (21, 0.03265046), (26, 0.06011996)]"
1507,1507,16.0,0.33183369040489197,"[(1, 0.038078826), (8, 0.31028983), (16, 0.3318337), (18, 0.07150577), (21, 0.017325545), (24, 0.022627404), (27, 0.12558277), (28, 0.017299365), (29, 0.055974543)]"
1508,1508,25.0,0.5120826959609985,"[(14, 0.47608918), (25, 0.5120827)]"
1509,1509,5.0,0.4819031059741974,"[(3, 0.111431174), (4, 0.08017511), (5, 0.4819031), (14, 0.076004915), (21, 0.023796823), (22, 0.21209309)]"
1510,1510,12.0,0.5220136046409607,"[(1, 0.1031122), (10, 0.011075865), (12, 0.5220136), (24, 0.35656548)]"
1511,1511,16.0,0.40625613927841187,"[(1, 0.07518216), (6, 0.039610684), (9, 0.04826001), (16, 0.40625614), (18, 0.31311855), (20, 0.015426988), (27, 0.09190953)]"
1512,1512,12.0,0.4413706660270691,"[(7, 0.010465051), (12, 0.4413707), (16, 0.26639584), (19, 0.18798195), (24, 0.07054316), (25, 0.015382332)]"
1513,1513,1.0,0.3631591796875,"[(1, 0.36315918), (2, 0.1474533), (10, 0.04087077), (18, 0.1571557), (21, 0.09514359), (24, 0.037917458), (27, 0.14567168)]"
1514,1514,21.0,0.377756267786026,"[(1, 0.054509133), (11, 0.032624308), (15, 0.110340394), (16, 0.05307344), (18, 0.112557605), (20, 0.07672207), (21, 0.37775627), (27, 0.12915936), (29, 0.04470699)]"
1515,1515,21.0,0.5395745635032654,"[(4, 0.102426454), (12, 0.056006376), (21, 0.53957456), (28, 0.259984), (29, 0.0351152)]"
1516,1516,29.0,0.463685542345047,"[(0, 0.01452626), (3, 0.034488834), (5, 0.24830803), (11, 0.06337903), (13, 0.021612404), (14, 0.06569105), (20, 0.038682144), (21, 0.02636879), (25, 0.014740252), (29, 0.4636855)]"
1517,1517,26.0,0.46530431509017944,"[(3, 0.2737925), (6, 0.055657644), (8, 0.11078368), (14, 0.08557562), (26, 0.46530432)]"
1518,1518,8.0,0.9872733950614929,"[(8, 0.98727345)]"
1519,1519,28.0,0.3064592182636261,"[(2, 0.04943091), (3, 0.072782256), (7, 0.124867275), (10, 0.042243753), (17, 0.07803982), (18, 0.2284739), (23, 0.047662087), (28, 0.30645922), (29, 0.042249512)]"
1520,1520,20.0,0.6388536691665649,"[(2, 0.02144678), (13, 0.010176192), (16, 0.057807215), (18, 0.026088823), (19, 0.036920078), (20, 0.63885367), (25, 0.14284879), (28, 0.061212093)]"
1521,1521,16.0,0.6485908627510071,"[(15, 0.09053441), (16, 0.64859086), (20, 0.010838294), (21, 0.19241008), (27, 0.04902807)]"
1522,1522,11.0,0.4321601092815399,"[(2, 0.035742313), (5, 0.37636104), (11, 0.43216008), (20, 0.14303197)]"
1523,1523,27.0,0.990702211856842,"[(27, 0.9907022)]"
1524,1524,27.0,0.9911285638809204,"[(27, 0.9911286)]"
1525,1525,18.0,0.5366380214691162,"[(3, 0.01917267), (4, 0.017196016), (7, 0.14199473), (9, 0.06533123), (13, 0.11923148), (18, 0.536638), (27, 0.012484623), (28, 0.06497267)]"
1526,1526,20.0,0.5065682530403137,"[(5, 0.24916218), (20, 0.50656825), (29, 0.23040502)]"
1527,1527,29.0,0.45180410146713257,"[(7, 0.08138099), (12, 0.32217535), (22, 0.084954605), (27, 0.042686295), (29, 0.45180413)]"
1528,1528,23.0,0.5279252529144287,"[(13, 0.030500634), (23, 0.52792525), (25, 0.15827681), (28, 0.27283165)]"
1529,1529,26.0,0.5801858901977539,"[(4, 0.02796963), (14, 0.029774697), (22, 0.30707565), (25, 0.043855876), (26, 0.5801859)]"
1530,1530,26.0,0.8346326947212219,"[(8, 0.013605881), (25, 0.11184947), (26, 0.8346327), (27, 0.030951671)]"
1531,1531,12.0,0.539499819278717,"[(12, 0.5394998), (13, 0.12583709), (17, 0.047572024), (19, 0.018920211), (23, 0.055373047), (25, 0.059315734), (28, 0.14336483)]"
1532,1532,0.0,0.5311757326126099,"[(0, 0.53117573), (1, 0.030163558), (13, 0.08262016), (16, 0.3482958)]"
1533,1533,13.0,0.9724416136741638,"[(13, 0.97244155), (28, 0.010002779)]"
1534,1534,14.0,0.7398726344108582,"[(12, 0.13587591), (14, 0.73987263), (29, 0.108451374)]"
1535,1535,13.0,0.6416667699813843,"[(7, 0.016133942), (10, 0.17070207), (13, 0.64166677), (17, 0.15991925)]"
1536,1536,23.0,0.2555452883243561,"[(1, 0.052175026), (11, 0.056484777), (12, 0.17003436), (15, 0.02621745), (16, 0.122143425), (19, 0.1477849), (20, 0.033899467), (23, 0.2555453), (25, 0.11909739)]"
1537,1537,10.0,0.4176139235496521,"[(10, 0.41761392), (12, 0.114382826), (13, 0.103289805), (19, 0.32145378), (20, 0.03647649)]"
1538,1538,13.0,0.7322244644165039,"[(13, 0.73222446), (25, 0.25076878)]"
1539,1539,19.0,0.3803296387195587,"[(0, 0.028410356), (3, 0.012700751), (5, 0.08071205), (12, 0.09454251), (13, 0.072676174), (16, 0.26048326), (19, 0.38032964), (22, 0.03433577), (27, 0.02975608)]"
1540,1540,7.0,0.32290056347846985,"[(7, 0.32290056), (12, 0.31417847), (16, 0.038326513), (17, 0.01971615), (22, 0.0779103), (28, 0.21879418)]"
1541,1541,6.0,0.46840986609458923,"[(3, 0.36856958), (4, 0.084586255), (5, 0.053522076), (6, 0.46840987), (23, 0.01407635)]"
1542,1542,22.0,0.3125430643558502,"[(3, 0.16337235), (5, 0.07363673), (6, 0.029511422), (11, 0.2412238), (14, 0.1724294), (22, 0.31254306)]"
1543,1543,12.0,0.9919981360435486,"[(12, 0.9919982)]"
1544,1544,26.0,0.40943002700805664,"[(0, 0.07147246), (2, 0.047918644), (5, 0.05179083), (7, 0.06405783), (9, 0.042668935), (12, 0.022439387), (13, 0.013835096), (15, 0.1652082), (16, 0.061224177), (24, 0.042804245), (26, 0.40943003)]"
1545,1545,24.0,0.7106418609619141,"[(1, 0.018656153), (9, 0.21511236), (15, 0.04561767), (24, 0.71064186)]"
1546,1546,11.0,0.9133211374282837,"[(11, 0.9133212), (13, 0.0147873545), (15, 0.019864116), (28, 0.040607523)]"
1547,1547,17.0,0.4083668291568756,"[(10, 0.043225292), (12, 0.19619606), (15, 0.30455512), (17, 0.40836683), (28, 0.041823592)]"
1548,1548,21.0,0.3169347643852234,"[(3, 0.18017761), (8, 0.063800454), (14, 0.13704644), (20, 0.010357106), (21, 0.31693476), (27, 0.25907597), (28, 0.02190924)]"
1549,1549,4.0,0.3007648289203644,"[(0, 0.0782198), (4, 0.30076483), (11, 0.11091225), (16, 0.1933209), (28, 0.25754058), (29, 0.048548166)]"
1550,1550,9.0,0.6627468466758728,"[(9, 0.66274685), (24, 0.2985061), (25, 0.029157933)]"
1551,1551,12.0,0.9529483318328857,"[(12, 0.95294833), (14, 0.035062674)]"
1552,1552,5.0,0.697633683681488,"[(2, 0.11658445), (3, 0.08788582), (5, 0.6976337), (7, 0.038335513), (11, 0.03719888), (26, 0.01719062)]"
