topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0.04709664,0.000581491,0.024225911,0.048857521,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.114833005,0.000581491,0.000581491,0.023834921,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.066467486,0.205021307,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.000581491,0.072306208,0.000581491,0.255746454,0.075346053,0.049401283
0.000260465,0.000260465,0.042933624,0.000260465,0.258341491,0.000260465,0.000260465,0.000260465,0.000260465,0.010708844,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.238350391,0.133508772,0.000260465,0.000260465,0.000260465,0.000260465,0.147191182,0.042099755,0.000260465,0.118531063,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465,0.000260465
0.18744339,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.06998609,0.000609979,0.000609979,0.000609979,0.050029267,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.292402864,0.144462362,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.000609979,0.195799455,0.000609979,0.039747298,0.000609979,0.000609979,0.000609979,0.000609979
0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.132579431,0.12099795,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.111012079,0.393165827,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.043476481,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129,0.164763823,0.001000129,0.001000129,0.001000129,0.001000129,0.001000129
0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.086432487,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.439360589,0.030086389,0.000714419,0.000714419,0.104465924,0.000714419,0.000714419,0.192249402,0.000714419,0.000714419,0.000714419,0.000714419,0.123114966,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419,0.000714419
0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.12275324,0.112033747,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.10281419,0.362315208,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.04025232,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045,0.228345752,0.000926045,0.000926045,0.000926045,0.000926045,0.000926045
0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.077364244,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.704093874,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.128944561,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.068663195,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504,0.000581504
0.000480902,0.000480902,0.000480902,0.000480902,0.424221754,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.019786857,0.000480902,0.000480902,0.000480902,0.026382316,0.1497944,0.000480902,0.000480902,0.000480902,0.09220393,0.000480902,0.000480902,0.000480902,0.000480902,0.164824203,0.000480902,0.000480902,0.000480902,0.000480902,0.000480902,0.04810033,0.020833744,0.000480902,0.038944498,0.000480902
0.000409897,0.000409897,0.000409897,0.110929601,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.071799956,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.022381335,0.427915752,0.000409897,0.000409897,0.000409897,0.000409897,0.000409897,0.352626979,0.000409897,0.000409897,0.000409897,0.000409897
0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.0284662,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.882852256,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.062984042,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527,0.000694527
0.000532154,0.000532154,0.085674211,0.000532154,0.000532154,0.000532154,0.000532154,0.000532154,0.000532154,0.000532154,0.046050563,0.000532154,0.000532154,0.000532154,0.000532154,0.093238279,0.026897302,0.000532154,0.000532154,0.191681638,0.000532154,0.000532154,0.000532154,0.000532154,0.106874868,0.000532154,0.000532154,0.000532154,0.218136951,0.000532154,0.043089062,0.074782051,0.023741489,0.000532154,0.000532154,0.074401125,0.000532154,0.000532154,0.000532154,0.000532154
0.000490377,0.000490377,0.000490377,0.000490377,0.049221348,0.000490377,0.000490377,0.02472228,0.000490377,0.000490377,0.122368671,0.000490377,0.000490377,0.166297242,0.180546597,0.000490377,0.000490377,0.166788682,0.000490377,0.000490377,0.000490377,0.109742634,0.037804682,0.000490377,0.000490377,0.000490377,0.000490377,0.000490377,0.000490377,0.000490377,0.000490377,0.086847849,0.000490377,0.000490377,0.020099029,0.000490377,0.000490377,0.000490377,0.021340018,0.000490377
0.0013891,0.0013891,0.167422011,0.059898894,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.182235435,0.0013891,0.0013891,0.0013891,0.0013891,0.248722807,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.0013891,0.060307872,0.0013891,0.234183535,0.0013891
0.000208359,0.000208359,0.008556172,0.008975806,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.014712826,0.000208359,0.100254856,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.000208359,0.794539094,0.000208359,0.000208359,0.006651864,0.013474416,0.000208359,0.000208359,0.020054698,0.000208359,0.000208359,0.000208359,0.026321145,0.000208359
0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.131702274,0.000500076,0.073609412,0.000500076,0.000500076,0.050358616,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.547729731,0.000500076,0.063669942,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.000500076,0.11592745,0.000500076
0.011080295,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.011011198,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.112238005,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.822868466,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.000268861,0.011729456,0.000268861,0.000268861,0.000268861,0.000268861,0.021931374,0.000268861,0.000268861,0.000268861
0.000297697,0.047122795,0.000297697,0.000297697,0.000297697,0.000297697,0.000297697,0.000297697,0.08386647,0.000297697,0.248326302,0.000297697,0.000297697,0.260630459,0.000297697,0.041145336,0.000297697,0.000297697,0.05014329,0.000297697,0.035626739,0.000297697,0.000297697,0.000297697,0.000297697,0.000297697,0.060703985,0.000297697,0.000297697,0.000297697,0.000297697,0.000297697,0.000297697,0.024484284,0.000297697,0.075628377,0.000297697,0.000297697,0.063688755,0.000297697
0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.038864769,0.000481031,0.000481031,0.000481031,0.000481031,0.000481031,0.020964252,0.191223547,0.000481031,0.000481031,0.381226957,0.000481031,0.000481031,0.04239215,0.000481031,0.000481031,0.000481031,0.115899928,0.000481031,0.000481031,0.000481031,0.023786854,0.000481031,0.038958918,0.000481031,0.000481031,0.093308911,0.000481031,0.038942814,0.000481031,0.000481031
0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.957530081,0.000531929,0.000531929,0.022256585,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929,0.000531929
0.000308709,0.000308709,0.080878429,0.000308709,0.479396045,0.000308709,0.000308709,0.000308709,0.025912333,0.000308709,0.013507269,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.156890005,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.232919827,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709,0.000308709
0.000320593,0.000320593,0.000320593,0.156086996,0.241193742,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.04984371,0.080337666,0.000320593,0.000320593,0.035746712,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.000320593,0.04685783,0.034374114,0.018865671,0.113713212,0.000320593,0.000320593,0.000320593,0.000320593,0.08692614,0.113936096,0.000320593,0.000320593,0.013141537
0.160908729,0.362362742,0.000396931,0.000396931,0.000396931,0.082714826,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.016269751,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.138722613,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.050815091,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.000396931,0.175107509,0.000396931,0.000396931,0.000396931,0.000396931
0.130279854,0.103335187,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.064928338,0.096776336,0.000403293,0.000403293,0.000403293,0.291491956,0.034031045,0.000403293,0.032687504,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.090759479,0.000403293,0.000403293,0.000403293,0.000403293,0.000403293,0.143208206,0.000403293,0.000403293,0.000403293,0.000403293
0.000454641,0.199499339,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.020975137,0.000454641,0.000454641,0.000454641,0.167994589,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.524745941,0.000454641,0.000454641,0.000454641,0.000454641,0.031195778,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.000454641,0.040131409,0.000454641
0.030025903,0.000357384,0.000357384,0.000357384,0.000357384,0.015828533,0.000357384,0.000357384,0.000357384,0.000357384,0.000357384,0.000357384,0.000357384,0.121317513,0.000357384,0.000357384,0.000357384,0.162604988,0.000357384,0.000357384,0.000357384,0.037181385,0.000357384,0.000357384,0.387072712,0.000357384,0.000357384,0.000357384,0.04369181,0.054212827,0.000357384,0.049956586,0.000357384,0.000357384,0.000357384,0.000357384,0.014956306,0.000357384,0.05693841,0.016206313
0.040733878,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.912747085,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.015986158,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.000362346,0.017488373,0.000362346,0.000362346,0.000362346
0.000316548,0.000316548,0.000316548,0.07511434,0.210748211,0.029395638,0.000316548,0.000316548,0.000316548,0.000316548,0.000316548,0.000316548,0.195647568,0.000316548,0.000316548,0.000316548,0.000316548,0.176057398,0.000316548,0.204489231,0.000316548,0.000316548,0.000316548,0.000316548,0.000316548,0.000316548,0.030340474,0.000316548,0.000316548,0.028708411,0.000316548,0.000316548,0.000316548,0.000316548,0.000316548,0.013974847,0.000316548,0.000316548,0.000316548,0.026027441
0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.030075995,0.000290867,0.000290867,0.178319573,0.000290867,0.000290867,0.000290867,0.190063119,0.202663466,0.000290867,0.000290867,0.000290867,0.000290867,0.044349279,0.029445816,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.156611338,0.124247923,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.000290867,0.035206594
0.000480881,0.01966808,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.200001717,0.000480881,0.021832244,0.000480881,0.000480881,0.000480881,0.042422805,0.023606788,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.000480881,0.343413919,0.000480881,0.000480881,0.000480881,0.026456764,0.260984451,0.046705935
0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.031038372,0.421000212,0.000757704,0.000757704,0.000757704,0.077342942,0.000757704,0.000757704,0.000757704,0.091679335,0.000757704,0.000757704,0.079691887,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.273485333,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704,0.000757704
0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.048241366,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.120997354,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.016449509,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.00037882,0.752096176,0.00037882,0.017815391,0.00037882,0.00037882,0.00037882,0.0315203,0.00037882,0.00037882
0.000500213,0.034775708,0.000500213,0.000500213,0.233819336,0.000500213,0.097903468,0.000500213,0.000500213,0.000500213,0.000500213,0.060901869,0.000500213,0.000500213,0.000500213,0.000500213,0.070347138,0.109056428,0.013105957,0.000500213,0.073602967,0.000500213,0.000500213,0.000500213,0.000500213,0.02049806,0.022461725,0.083766676,0.080014341,0.036059052,0.000500213,0.000500213,0.000500213,0.020504372,0.000500213,0.000500213,0.030677561,0.000500213,0.000500213,0.000500213
0.00025512,0.00025512,0.00025512,0.00025512,0.03340482,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.00025512,0.956900597,0.00025512,0.00025512,0.00025512
0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.250129431,0.000396909,0.000396909,0.000396909,0.000396909,0.000396909,0.703050375,0.032134548,0.000396909
0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.067348875,0.081112005,0.000362374,0.020037841,0.000362374,0.016421884,0.106500208,0.110290334,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.407795608,0.000362374,0.000362374,0.121180587,0.058079056,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374,0.000362374
0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.052450411,0.000462989,0.000462989,0.000462989,0.000462989,0.175751895,0.000462989,0.093057521,0.120073311,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.065033831,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.397920251,0.000462989,0.000462989,0.016167834,0.000462989,0.000462989,0.000462989,0.000462989,0.000462989,0.064729333,0.000462989,0.000462989
0.000397069,0.000397069,0.000397069,0.000397069,0.076481149,0.123620018,0.000397069,0.000397069,0.000397069,0.028422408,0.000397069,0.000397069,0.000397069,0.000397069,0.121624425,0.000397069,0.292258292,0.099764757,0.034990747,0.000397069,0.000397069,0.000397069,0.000397069,0.000397069,0.018575273,0.000397069,0.000397069,0.103164278,0.000397069,0.000397069,0.000397069,0.000397069,0.000397069,0.000397069,0.089186564,0.000397069,0.000397069,0.000397069,0.000397069,0.000397069
0.000328999,0.000328999,0.000328999,0.154301286,0.273983717,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.036388088,0.196989074,0.000328999,0.000328999,0.269468009,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.027621523,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.030391408,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999,0.000328999
0.02965855,0.074365668,0.086810507,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.168575913,0.000304978,0.000304978,0.014708763,0.000304978,0.000304978,0.000304978,0.000304978,0.079056032,0.000304978,0.014558926,0.408965319,0.000304978,0.000304978,0.000304978,0.000304978,0.050106321,0.000304978,0.000304978,0.000304978,0.000304978,0.000304978,0.030578669,0.000304978,0.000304978,0.03377099,0.000304978
0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.199185088,0.000373208,0.000373208,0.000373208,0.196994781,0.000373208,0.000373208,0.000373208,0.000373208,0.175494865,0.000373208,0.154467121,0.000373208,0.000373208,0.000373208,0.000373208,0.031029807,0.000373208,0.041510995,0.061391439,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.000373208,0.127983198
0.089251786,0.000595516,0.04823387,0.000595516,0.000595516,0.000595516,0.000595516,0.000595516,0.000595516,0.024410587,0.000595516,0.000595516,0.211841688,0.000595516,0.000595516,0.000595516,0.046336815,0.029572472,0.000595516,0.054227389,0.094449282,0.000595516,0.000595516,0.000595516,0.000595516,0.000595516,0.025450155,0.000595516,0.044054516,0.000595516,0.000595516,0.140931204,0.000595516,0.174565792,0.000595516,0.000595516,0.000595516,0.000595516,0.000595516,0.000595516
0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.04241851,0.042183414,0.0005209,0.0005209,0.0005209,0.021350766,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.030689819,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.064403616,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.0005209,0.781243265
0.000781453,0.000781453,0.031625047,0.000781453,0.000781453,0.031996217,0.000781453,0.03246041,0.000781453,0.000781453,0.000781453,0.223807931,0.157056347,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.438272476,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.000781453,0.027737455,0.000781453,0.000781453,0.000781453,0.000781453,0.032037638
0.00073542,0.00073542,0.072396852,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.058139905,0.00073542,0.00073542,0.00073542,0.00073542,0.08881326,0.00073542,0.00073542,0.061626293,0.00073542,0.00073542,0.00073542,0.00073542,0.00073542,0.061067581,0.00073542,0.00073542,0.00073542,0.030490084,0.00073542,0.00073542,0.00073542,0.00073542,0.48893106,0.00073542,0.00073542,0.00073542,0.115001507
0.296010017,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.168647811,0.044538449,0.001087384,0.001087384,0.114379965,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.065461561,0.001087384,0.001087384,0.001087384,0.100074336,0.175004214,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384,0.001087384
0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.047263488,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.024356244,0.000390664,0.913925707,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664,0.000390664
0.000238164,0.000238164,0.000238164,0.000238164,0.112020552,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.311611891,0.000238164,0.000238164,0.000238164,0.095514297,0.020046309,0.000238164,0.1952402,0.038437877,0.107988372,0.070487604,0.000238164,0.000238164,0.014200054,0.0273079,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164,0.000238164
0.000568392,0.064227395,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.095746212,0.000568392,0.000568392,0.032501601,0.000568392,0.000568392,0.000568392,0.1409816,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.000568392,0.244844109,0.000568392,0.000568392,0.000568392,0.095055126,0.025570534,0.000568392,0.000568392,0.000568392,0.085638769,0.000568392,0.000568392,0.150392875,0.000568392,0.047989998
